0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
[욕설],돼지고싶으냐아,통매음이,뭔지,아냐,혹시,,,,,,,,,,,,,,,,,,
[욕설],너희는,저능아다,<<<<,애니들고,던지고,팀탓함,사진,,,,,,,,,,,,,,,,
[욕설],vwvvvvww,고의트롤,패작,[2],사진,,,,,,,,,,,,,,,,,,
[욕설],겜하는데,말이,많누;;,사진,,,,,,,,,,,,,,,,,,,
[욕설],분신이야xx야,,,,,,,,,,,,,,,,,,,,,,
[욕설],무개념,고의트롤,및,"정치,패드립",[탈론원챔만,한다],,,,,,,,,,,,,,,,,
[욕설],one,hyoung,<<패드립,및,비매너,,,,,,,,,,,,,,,,,,
[욕설],석원짱짱짱맨<<<<<<라인전,발리고,바로,팀원들한테,패드립날림,,,,,,,,,,,,,,,,,,
[욕설],정지시사용,친추,걸어서,테러,부탁드립니다,,,,,,,,,,,,,,,,,,
[욕설],"01030487128,",민재와,뚱이,<<,"욕설,인신공격",[1],,,,,,,,,,,,,,,,,
[욕설],[박제]나랑게임하면틩김,일겜에서,미드,지고있으니깐,패드립박습니다,,,,,,,,,,,,,,,,,,
[욕설],실시간,예비강간범ㅅㄲ,,,,,,,,,,,,,,,,,,,,,
[욕설],무엣돼지,<<<<<<패드립퍼,arunak<<<<<<<패드립퍼,,,,,,,,,,,,,,,,,,,,
[욕설],그라가슴,원툴<<입만,하루종일,터는놈,,,,,,,,,,,,,,,,,,,
[욕설],쉽게패는편<픽창부터패드립,사진,,,,,,,,,,,,,,,,,,,,,
[욕설],령,찬,<-,무리하면서,계속,죽어주는,고의트롤러,,,,,,,,,,,,,,,,
[욕설],롤,참행복한세상,박제,사진,,,,,,,,,,,,,,,,,,,
[욕설],롤ID,:,Bumpercar,<<,패작벌레,사진,,,,,,,,,,,,,,,,,
[욕설],패드립,유저,박제,&고소장,사진,,,,,,,,,,,,,,,,,,
[욕설],schroommer<씨발련,ㅉㅉ,사진,,,,,,,,,,,,,,,,,,,,
[욕설],비누,bubble<---,패작,트롤링,신고합니다.,사진,,,,,,,,,,,,,,,,,
[욕설],시즌,트롤링,박제,-,탓하면바로던져요,-,박제합니다,사진,,,,,,,,,,,,,,,
[욕설],롤ID,:,"용찬이,",이상한서포터만함,<<,일베,패드리퍼,벌레들,사진,,,,,,,,,,,,,,
[욕설],형,지금,몇시야,<-탈주러,닷지하세요,,,,,,,,,,,,,,,,,,
[욕설],와이파이비번좀요,,,,,,,,,,,,,,,,,,,,,,
[욕설],인쌩맥쭈,,,,,,,,,,,,,,,,,,,,,,
[욕설],600판,네츄럴,골드,>>,천한호,<<,,,,,,,,,,,,,,,,,
[욕설],Slappy,<-,꼴픽하고,라인전하다,바로,나가는,악질,,,,,,,,,,,,,,,,
[욕설],우리나라,초딩인지,성인인지,어쨌든,학생이거나,성인의,한심한,수치,사진,,,,,,,,,,,,,,
[욕설],배치,첫판..,장인들의,숨막히는,쓰로윙.JPG,[1],사진,,,,,,,,,,,,,,,,
[욕설],잼민이3명이,일베를하네요,,,,,,,,,,,,,,,,,,,,,
[욕설],jlh,<--,패드립,박제여,,,,,,,,,,,,,,,,,,,
[욕설],부캐fitBT,본캐,climb,트롤링,박제합니다.,,,,,,,,,,,,,,,,,,
[욕설],정인이,및,"나영이,고인모독",욕설,유저들,신고합니다.,사진,,,,,,,,,,,,,,,,
[욕설],NMNMNMNMM,게임도중,욕설,,,,,,,,,,,,,,,,,,,,
[욕설],웅카이,<<,고의트롤,패작러,,,,,,,,,,,,,,,,,,,
[욕설],"심해의장난꾸러기,",리븐장인박종현,<--,패드립,듀오,박제시킵니다.,비디오,사진,,,,,,,,,,,,,,,
[욕설],Green,Aurora<<,이아이디,아는,분?,실제,지인이나,친구분?,,,,,,,,,,,,,,,
[욕설],"부처멘탈대길이:킬딸,허위사실,폐드립,관종",,,,,,,,,,,,,,,,,,,,,,
[욕설],민초먹고,싶은,"밤,",상어탈,-,벌레듀오,,,,,,,,,,,,,,,,,
[욕설],mute,all,노,서렌,-,인성,무엇?,사진,,,,,,,,,,,,,,,
[욕설],Whatever,YouLike,<--신드라로,정글방해,,,,,,,,,,,,,,,,,,,
[욕설],개짖는체리,<ㅡ,이름난,티모충픽,쓰레기,고의트롤,,,,,,,,,,,,,,,,,
[욕설],라인우기면오픈,<<친추테러나,신고한번씩좀,사진,,,,,,,,,,,,,,,,,,,
[욕설],호랭캐리네<벌레,박제,사진,,,,,,,,,,,,,,,,,,,,
[욕설],비전마법샤코,선비와낭자,<<,쌉,고의트롤,,,,,,,,,,,,,,,,,,
[욕설],롤,경작,사기,잡을,수,있나요.,,,,,,,,,,,,,,,,,
[욕설],영혼의꽃,가렌,롤알못,레알,똥쓰레기,[1],,,,,,,,,,,,,,,,,
[욕설],검은손짜장,-,일반겜인데,조용히,겜,좀,하자,사진,,,,,,,,,,,,,,,
[욕설],4인,노답,파티,[3],사진,,,,,,,,,,,,,,,,,,
[욕설],SONIC,LT,<ㅡ,패드립퍼,겜트롤,신고,ㄱㄱ,사진,,,,,,,,,,,,,,,
[욕설],'안녕하쌔요',<---,욕설러,주의,요망!,사진,,,,,,,,,,,,,,,,,
[욕설],45세곽두팔,<,ㅇㅁ뒤진,탈주새끼,박제,사진,,,,,,,,,,,,,,,,,
[욕설],-4인,파티,신고-,아무리,적이라지만,너무하네,[1],사진,,,,,,,,,,,,,,,
[욕설],Healing파머시,패작,트롤,사진,,,,,,,,,,,,,,,,,,,
[욕설],FKMAN,비매너,협박,트롤,사진,,,,,,,,,,,,,,,,,,
[욕설],우유빛새싹<-,고의트롤러,닷지하세요,,,,,,,,,,,,,,,,,,,,
[욕설],블크그자체,욕설/정치적,발언,신고합니다.,,,,,,,,,,,,,,,,,,,
[욕설],통감자스넥<-,게임수시로탈주하는,트롤입니다.,,,,,,,,,,,,,,,,,,,,
[욕설],"희제빵:폐드립,개인정보",유출,협박,,,,,,,,,,,,,,,,,,,,
[욕설],미드탑,가는,서폿<<패드립,다들,조심하세요,[1],사진,,,,,,,,,,,,,,,,
[욕설],천재,인생,욕설,및,선입털기,,,,,,,,,,,,,,,,,,
[욕설],"욕설,","패드립,",게임,던지는,넘,사진,,,,,,,,,,,,,,,,,
[욕설],-씽쑹쌕쑤한,남자-,노인성,유저,신고요,,,,,,,,,,,,,,,,,,
[욕설],I,이게나야,I,<<,겜던지는,고의트롤러,닷지하세요,사진,,,,,,,,,,,,,,,
[욕설],조두순,드립하는,급식,박제합니다.,사진,,,,,,,,,,,,,,,,,,
[욕설],DuskBlade,패드립,욕설,박제합니다,[1],사진,,,,,,,,,,,,,,,,,
[욕설],최찬유,<-,고의트롤,[1],,,,,,,,,,,,,,,,,,,
[욕설],닉네임,:,무하마드얄리,신고,,,,,,,,,,,,,,,,,,,
[욕설],봇빨간사춘기,패드립,박제시킵니다.,,,,,,,,,,,,,,,,,,,,
[욕설],인공지능,캣타워,<,배정된,포지션,거부,및,꼴픽,,,,,,,,,,,,,,,
[욕설],[박제]Jea,Hyeon00,위안부드립침,전번깜,01085571284,,,,,,,,,,,,,,,,,,
